eval_name,Precision,Type,T,Weight type,Architecture,fullname,#Params (B),MoE,CO2 cost (kg),Submission Date,Generation,Base Model
BAAI_Infinity-Instruct-7M-Gen-mistral-7B_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,BAAI/Infinity-Instruct-7M-Gen-mistral-7B,7.242,False,1.64927044522619,2024-08-29,0,BAAI/Infinity-Instruct-7M-Gen-mistral-7B
BAAI_OPI-Llama-3.1-8B-Instruct_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,BAAI/OPI-Llama-3.1-8B-Instruct,8.03,False,1.34331361885489,2024-09-21,2,meta-llama/Meta-Llama-3.1-8B
BEE-spoke-data_Meta-Llama-3-8Bee_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,BEE-spoke-data/Meta-Llama-3-8Bee,8.03,False,1.66075985855629,2024-07-04,1,meta-llama/Meta-Llama-3-8B
BEE-spoke-data_smol_llama-101M-GQA_bfloat16,bfloat16,🟢 pretrained,🟢,Original,LlamaForCausalLM,BEE-spoke-data/smol_llama-101M-GQA,0.101,False,0.239211305317191,2024-07-06,0,BEE-spoke-data/smol_llama-101M-GQA
BEE-spoke-data_smol_llama-220M-GQA_bfloat16,bfloat16,🟢 pretrained,🟢,Original,LlamaForCausalLM,BEE-spoke-data/smol_llama-220M-GQA,0.218,False,0.327226546937218,2024-06-26,0,BEE-spoke-data/smol_llama-220M-GQA
BEE-spoke-data_smol_llama-220M-GQA-fineweb_edu_bfloat16,bfloat16,🟩 continuously pretrained,🟩,Original,LlamaForCausalLM,BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,0.218,False,0.323752008323414,2024-06-26,1,BEE-spoke-data/smol_llama-220M-GQA
BEE-spoke-data_smol_llama-220M-openhermes_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,BEE-spoke-data/smol_llama-220M-openhermes,0.218,False,0.308851795191161,2024-09-21,1,BEE-spoke-data/smol_llama-220M-GQA
BEE-spoke-data_tFINE-900m-e16-d32-flan_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,T5ForConditionalGeneration,BEE-spoke-data/tFINE-900m-e16-d32-flan,0.887,False,4.91201257674437,2024-09-13,1,pszemraj/tFINE-900m-e16-d32-1024ctx
BEE-spoke-data_tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,T5ForConditionalGeneration,BEE-spoke-data/tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,0.887,False,5.2012158962349,2024-09-14,2,pszemraj/tFINE-900m-e16-d32-1024ctx
BEE-spoke-data_tFINE-900m-e16-d32-instruct_2e_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,T5ForConditionalGeneration,BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,0.887,False,5.03323736071548,2024-09-22,3,pszemraj/tFINE-900m-e16-d32-1024ctx
BEE-spoke-data_tFINE-900m-instruct-orpo_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,T5ForConditionalGeneration,BEE-spoke-data/tFINE-900m-instruct-orpo,0.887,False,5.14992386405866,2024-09-23,0,BEE-spoke-data/tFINE-900m-instruct-orpo
BSC-LT_salamandra-7b_float16,float16,🟢 pretrained,🟢,Original,LlamaForCausalLM,BSC-LT/salamandra-7b,7.768,False,0.378577328282038,2024-11-22,0,BSC-LT/salamandra-7b
BSC-LT_salamandra-7b-instruct_float16,float16,🟢 pretrained,🟢,Original,LlamaForCausalLM,BSC-LT/salamandra-7b-instruct,7.768,False,2.29500817267401,2024-11-22,1,BSC-LT/salamandra-7b-instruct (Merge)
Ba2han_Llama-Phi-3_DoRA_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,Ba2han/Llama-Phi-3_DoRA,3.821,False,1.06627270003846,2024-06-26,0,Ba2han/Llama-Phi-3_DoRA
Baptiste-HUVELLE-10_LeTriomphant2.2_ECE_iLAB_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Baptiste-HUVELLE-10/LeTriomphant2.2_ECE_iLAB,72.706,False,33.662663195116,2025-02-28,0,Baptiste-HUVELLE-10/LeTriomphant2.2_ECE_iLAB
BenevolenceMessiah_Qwen2.5-72B-2x-Instruct-TIES-v1.0_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0,72.7,False,34.7017837063705,2024-11-24,1,BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0 (Merge)
BenevolenceMessiah_Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MixtralForCausalLM,BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,28.309,True,6.6695942500516,2024-09-22,1,BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0 (Merge)
BlackBeenie_Bloslain-8B-v0.2_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,BlackBeenie/Bloslain-8B-v0.2,8.03,False,1.38352570274699,2024-11-19,1,BlackBeenie/Bloslain-8B-v0.2 (Merge)
BlackBeenie_Llama-3.1-8B-OpenO1-SFT-v0.1_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,8.03,False,1.46285565623687,2024-12-29,1,BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1 (Merge)
BlackBeenie_Llama-3.1-8B-pythonic-passthrough-merge_float16,float16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,20.245,False,7.16658094306852,2024-11-06,1,BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge (Merge)
BlackBeenie_Neos-Gemma-2-9b_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Gemma2ForCausalLM,BlackBeenie/Neos-Gemma-2-9b,9.242,False,5.35818423872358,2024-11-11,1,BlackBeenie/Neos-Gemma-2-9b (Merge)
BlackBeenie_Neos-Llama-3.1-8B_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,BlackBeenie/Neos-Llama-3.1-8B,8.03,False,1.5877339071003,2024-11-12,1,BlackBeenie/Neos-Llama-3.1-8B (Merge)
BlackBeenie_Neos-Llama-3.1-base_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,BlackBeenie/Neos-Llama-3.1-base,4.65,False,2.81856940599859,2024-11-11,0,BlackBeenie/Neos-Llama-3.1-base
BlackBeenie_Neos-Phi-3-14B-v0.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Phi3ForCausalLM,BlackBeenie/Neos-Phi-3-14B-v0.1,13.96,False,1.81925218594677,2024-11-27,1,BlackBeenie/Neos-Phi-3-14B-v0.1 (Merge)
BlackBeenie_llama-3-luminous-merged_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,BlackBeenie/llama-3-luminous-merged,8.03,False,1.527707129076,2024-10-11,1,BlackBeenie/llama-3-luminous-merged (Merge)
BlackBeenie_llama-3.1-8B-Galore-openassistant-guanaco_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,8.03,False,1.71363959640328,2024-10-19,0,BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco
Bllossom_llama-3.2-Korean-Bllossom-AICA-5B_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MllamaForConditionalGeneration,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,5.199,False,1.22023633519532,2024-12-16,0,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B
BoltMonkey_DreadMix_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,BoltMonkey/DreadMix,8.03,False,2.41942783616876,2024-10-13,1,BoltMonkey/DreadMix (Merge)
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,8.03,False,2.48620337385446,2024-10-10,1,BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated (Merge)
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,8.03,False,0.774318574067633,2024-10-01,1,BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated (Merge)
BoltMonkey_SuperNeuralDreadDevil-8b_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,BoltMonkey/SuperNeuralDreadDevil-8b,8.03,False,3.28141610343986,2024-10-13,1,BoltMonkey/SuperNeuralDreadDevil-8b (Merge)
BrainWave-ML_llama3.2-3B-maths-orpo_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,BrainWave-ML/llama3.2-3B-maths-orpo,3,False,1.41443811664795,2024-10-24,2,meta-llama/Llama-3.2-3B-Instruct
BramVanroy_GEITje-7B-ultra_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,BramVanroy/GEITje-7B-ultra,7.242,False,1.23904644199738,2024-10-28,3,mistralai/Mistral-7B-v0.1
BramVanroy_fietje-2_bfloat16,bfloat16,🟩 continuously pretrained,🟩,Original,PhiForCausalLM,BramVanroy/fietje-2,2.78,False,0.625077288822751,2024-10-28,1,microsoft/phi-2
BramVanroy_fietje-2-chat_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,PhiForCausalLM,BramVanroy/fietje-2-chat,2.775,False,0.798065416341812,2024-10-28,3,microsoft/phi-2
BramVanroy_fietje-2-instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,PhiForCausalLM,BramVanroy/fietje-2-instruct,2.775,False,0.648790185835397,2024-10-28,2,microsoft/phi-2
CYFRAGOVPL_Llama-PLLuM-8B-base_bfloat16,bfloat16,🟩 continuously pretrained,🟩,Original,LlamaForCausalLM,CYFRAGOVPL/Llama-PLLuM-8B-base,8.03,False,0.723931594223454,2025-02-28,0,CYFRAGOVPL/Llama-PLLuM-8B-base
CYFRAGOVPL_Llama-PLLuM-8B-chat_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,CYFRAGOVPL/Llama-PLLuM-8B-chat,8.03,False,0.624755384664944,2025-02-28,0,CYFRAGOVPL/Llama-PLLuM-8B-chat
CYFRAGOVPL_PLLuM-12B-base_bfloat16,bfloat16,🟩 continuously pretrained,🟩,Original,MistralForCausalLM,CYFRAGOVPL/PLLuM-12B-base,12.248,False,0.893573083652383,2025-02-28,0,CYFRAGOVPL/PLLuM-12B-base
CYFRAGOVPL_PLLuM-12B-chat_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,CYFRAGOVPL/PLLuM-12B-chat,12.248,False,0.780701008611421,2025-02-28,0,CYFRAGOVPL/PLLuM-12B-chat
CYFRAGOVPL_PLLuM-12B-nc-base_bfloat16,bfloat16,🟩 continuously pretrained,🟩,Original,MistralForCausalLM,CYFRAGOVPL/PLLuM-12B-nc-base,12.248,False,0.926212663343594,2025-02-28,0,CYFRAGOVPL/PLLuM-12B-nc-base
CYFRAGOVPL_PLLuM-12B-nc-chat_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,CYFRAGOVPL/PLLuM-12B-nc-chat,12.248,False,0.835071516236585,2025-02-28,0,CYFRAGOVPL/PLLuM-12B-nc-chat
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct,3.213,False,1.13590746378936,2024-12-20,1,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct (Merge)
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct-2412_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,3.213,False,1.28717866736017,2024-12-19,1,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412 (Merge)
Casual-Autopsy_L3-Umbral-Mind-RP-v2.0-8B_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B,8.03,False,1.9767698162532,2024-07-02,1,Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B (Merge)
CausalLM_14B_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,CausalLM/14B,14,False,1.99282892721042,2024-06-12,0,CausalLM/14B
CausalLM_34b-beta_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,CausalLM/34b-beta,34.389,False,5.8531926815284,2024-06-26,0,CausalLM/34b-beta
CausalLM_preview-1-hf_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,GlmForCausalLM,CausalLM/preview-1-hf,9.543,False,2.5574978825517,2025-01-26,0,Removed
Changgil_K2S3-14b-v0.2_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,Changgil/K2S3-14b-v0.2,14.352,False,3.24926050485901,2024-06-27,0,Changgil/K2S3-14b-v0.2
Changgil_K2S3-v0.1_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,Changgil/K2S3-v0.1,14.352,False,2.49976468801013,2024-06-27,0,Changgil/K2S3-v0.1
ClaudioItaly_Albacus_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,ClaudioItaly/Albacus,8.987,False,1.50787787270706,2024-09-08,1,ClaudioItaly/Albacus (Merge)
ClaudioItaly_Book-Gut12B_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,ClaudioItaly/Book-Gut12B,12.248,False,2.90449644663909,2024-09-17,1,ClaudioItaly/Book-Gut12B (Merge)
ClaudioItaly_Evolutionstory-7B-v2.2_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,MistralForCausalLM,ClaudioItaly/Evolutionstory-7B-v2.2,7.242,False,1.12046397667108,2024-09-01,1,ClaudioItaly/Evolutionstory-7B-v2.2 (Merge)
ClaudioItaly_intelligence-cod-rag-7b-v3_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,ClaudioItaly/intelligence-cod-rag-7b-v3,7.616,False,1.32094466610482,2024-12-02,1,ClaudioItaly/intelligence-cod-rag-7b-v3 (Merge)
CohereForAI_aya-23-35B_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,CohereForAI/aya-23-35B,34.981,False,33.9706340389673,2024-06-12,0,CohereForAI/aya-23-35B
CohereForAI_aya-23-8B_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,CohereForAI/aya-23-8B,8.028,False,2.39034416264192,2024-06-12,0,CohereForAI/aya-23-8B
CohereForAI_aya-expanse-32b_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,CohereForAI/aya-expanse-32b,32.296,False,11.0354701998202,2024-10-24,0,CohereForAI/aya-expanse-32b
CohereForAI_aya-expanse-8b_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,CohereForAI/aya-expanse-8b,8.028,False,2.33937813775141,2024-10-24,0,CohereForAI/aya-expanse-8b
CohereForAI_c4ai-command-r-plus_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,CohereForAI/c4ai-command-r-plus,103.811,False,57.2630634233416,2024-06-13,0,CohereForAI/c4ai-command-r-plus
CohereForAI_c4ai-command-r-plus-08-2024_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,CohereForAI/c4ai-command-r-plus-08-2024,103.811,False,44.6377533353462,2024-09-19,0,CohereForAI/c4ai-command-r-plus-08-2024
CohereForAI_c4ai-command-r-v01_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,CohereForCausalLM,CohereForAI/c4ai-command-r-v01,34.981,False,26.7908745339797,2024-06-13,0,CohereForAI/c4ai-command-r-v01
CohereForAI_c4ai-command-r7b-12-2024_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Cohere2ForCausalLM,CohereForAI/c4ai-command-r7b-12-2024,8.028,False,4.90961387199075,2024-12-20,0,CohereForAI/c4ai-command-r7b-12-2024
Columbia-NLP_LION-Gemma-2b-dpo-v1.0_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,GemmaForCausalLM,Columbia-NLP/LION-Gemma-2b-dpo-v1.0,2.506,False,0.97964847425047,2024-07-04,0,Columbia-NLP/LION-Gemma-2b-dpo-v1.0
Columbia-NLP_LION-Gemma-2b-dpo-v1.0_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,GemmaForCausalLM,Columbia-NLP/LION-Gemma-2b-dpo-v1.0,2.506,False,1.9891382403495,2024-07-04,0,Columbia-NLP/LION-Gemma-2b-dpo-v1.0
Columbia-NLP_LION-Gemma-2b-odpo-v1.0_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,GemmaForCausalLM,Columbia-NLP/LION-Gemma-2b-odpo-v1.0,2.506,False,1.92413619667703,2024-07-13,0,Columbia-NLP/LION-Gemma-2b-odpo-v1.0
Columbia-NLP_LION-Gemma-2b-sft-v1.0_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,GemmaForCausalLM,Columbia-NLP/LION-Gemma-2b-sft-v1.0,2.506,False,1.92161762595483,2024-07-04,0,Columbia-NLP/LION-Gemma-2b-sft-v1.0
Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,8.03,False,1.39369844030455,2024-07-04,0,Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0
Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,8.03,False,1.43739376513865,2024-07-04,0,Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0
Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,8.03,False,1.50722627580065,2024-07-04,0,Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0
CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,14.77,False,3.33070435272974,2024-12-07,1,CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES (Merge)
CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,7.616,False,2.09112173926651,2024-10-29,1,CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES (Merge)
CombinHorizon_YiSM-blossom5.1-34B-SLERP_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,LlamaForCausalLM,CombinHorizon/YiSM-blossom5.1-34B-SLERP,34.389,False,6.14162844792625,2024-08-27,1,CombinHorizon/YiSM-blossom5.1-34B-SLERP (Merge)
CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,32.764,False,26.0008431240303,2024-12-07,1,CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES (Merge)
CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,14.77,False,3.33425922350287,2024-12-07,1,CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES (Merge)
CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,32.764,False,7.36663514572535,2024-12-20,1,CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES (Merge)
ContactDoctor_Bio-Medical-3B-CoT-012025_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,Qwen2ForCausalLM,ContactDoctor/Bio-Medical-3B-CoT-012025,3.085,False,1.5996892891616,2025-01-15,2,Qwen/Qwen2.5-3B
ContactDoctor_Bio-Medical-Llama-3-8B_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,ContactDoctor/Bio-Medical-Llama-3-8B,4.015,False,1.23511651021705,2024-12-24,1,meta-llama/Meta-Llama-3-8B-Instruct
CoolSpring_Qwen2-0.5B-Abyme_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,CoolSpring/Qwen2-0.5B-Abyme,0.494,False,2.35559461708516,2024-09-04,1,Qwen/Qwen2-0.5B
CoolSpring_Qwen2-0.5B-Abyme-merge2_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CoolSpring/Qwen2-0.5B-Abyme-merge2,0.63,False,1.21939088842074,2024-07-27,1,CoolSpring/Qwen2-0.5B-Abyme-merge2 (Merge)
CoolSpring_Qwen2-0.5B-Abyme-merge3_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CoolSpring/Qwen2-0.5B-Abyme-merge3,0.63,False,1.22034266342561,2024-07-27,1,CoolSpring/Qwen2-0.5B-Abyme-merge3 (Merge)
Corianas_Neural-Mistral-7B_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,Corianas/Neural-Mistral-7B,7.242,False,0.923426566639272,2024-12-06,0,Corianas/Neural-Mistral-7B
Corianas_Quokka_2.7b_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,GPT2LMHeadModel,Corianas/Quokka_2.7b,2.786,False,0.587382503845092,2024-12-05,0,Corianas/Quokka_2.7b
Corianas_llama-3-reactor_float16,float16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,Corianas/llama-3-reactor,-1,False,1.64232964126425,2024-07-23,0,Corianas/llama-3-reactor
CortexLM_btlm-7b-base-v0.2_bfloat16,bfloat16,🟢 pretrained,🟢,Original,LlamaForCausalLM,CortexLM/btlm-7b-base-v0.2,6.885,False,1.42271670080761,2024-06-26,0,CortexLM/btlm-7b-base-v0.2
Cran-May_SCE-2-24B_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,Cran-May/SCE-2-24B,23.572,False,2.70423525107011,2025-02-04,1,Cran-May/SCE-2-24B (Merge)
Cran-May_SCE-3-24B_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,Cran-May/SCE-3-24B,23.572,False,2.36316980369665,2025-02-04,1,Cran-May/SCE-3-24B (Merge)
Cran-May_T.E-8.1_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,Cran-May/T.E-8.1,7.616,False,2.18126560071675,2024-09-29,1,Cran-May/T.E-8.1 (Merge)
Cran-May_merge_model_20250308_2_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Cran-May/merge_model_20250308_2,14.766,False,2.02119453687701,2025-03-08,1,Cran-May/merge_model_20250308_2 (Merge)
Cran-May_merge_model_20250308_3_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Cran-May/merge_model_20250308_3,14.766,False,2.02523998986733,2025-03-08,1,Cran-May/merge_model_20250308_3 (Merge)
Cran-May_merge_model_20250308_4_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,Cran-May/merge_model_20250308_4,14.766,False,1.97877440844729,2025-03-08,1,Cran-May/merge_model_20250308_4 (Merge)
Cran-May_tempmotacilla-cinerea-0308_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,Qwen2ForCausalLM,Cran-May/tempmotacilla-cinerea-0308,14.766,False,3.64201079692165,2025-03-09,1,Cran-May/tempmotacilla-cinerea-0308 (Merge)
CreitinGameplays_Llama-3.1-8B-R1-v0.1_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,CreitinGameplays/Llama-3.1-8B-R1-v0.1,8.03,False,0.745944048401834,2025-03-10,1,CreitinGameplays/Llama-3.1-8B-R1-v0.1 (Merge)
CultriX_Qwen2.5-14B-Broca_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CultriX/Qwen2.5-14B-Broca,14.766,False,4.15400293301017,2024-12-23,0,Removed
CultriX_Qwen2.5-14B-BrocaV9_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CultriX/Qwen2.5-14B-BrocaV9,14.766,False,3.54800560697481,2025-01-10,1,CultriX/Qwen2.5-14B-BrocaV9 (Merge)
CultriX_Qwen2.5-14B-Brocav3_bfloat16,bfloat16,🤝 base merges and moerges,🤝,Original,Qwen2ForCausalLM,CultriX/Qwen2.5-14B-Brocav3,14.766,False,3.63347797989439,2024-12-23,1,CultriX/Qwen2.5-14B-Brocav3 (Merge)
